,xau,Predictions
5500,0.28607207100000004,0.0035345329
5501,0.089229951,0.013701343
5502,1.3641809569999999,0.025433991
5503,0.035186489,0.04145201
5504,-0.529101763,0.063017294
5505,1.055418768,0.07046298
5506,0.540966331,0.073642395
5507,0.0,0.08586994
5508,0.0,0.09363866
5509,0.0,0.09403966
5510,1.245259952,0.090793416
5511,-0.223694492,0.091966204
5512,0.0,0.099080905
5513,0.0,0.09615132
5514,0.0,0.09109576
5515,-3.0610173,0.08510611
5516,-0.37369916299999995,0.063362606
5517,-0.375100913,0.021947455
5518,0.961717119,-0.00087336544
5519,-0.177399372,-0.0068661976
5520,0.230557875,0.002497006
5521,0.0,0.0105744405
5522,-0.053158502,0.020528017
5523,0.424478883,0.028083505
5524,0.721009015,0.03588246
5525,0.157576851,0.048826087
5526,0.645219781,0.06287725
5527,0.15631787800000002,0.07365831
5528,-0.121559449,0.0840304
5529,-0.191321043,0.08729892
5530,0.27816429600000003,0.084055856
5531,-0.7318380809999999,0.07947769
5532,-0.12249542199999999,0.07362648
5533,0.41936109,0.061454635
5534,-1.210434917,0.055697314
5535,-0.105950919,0.049825422
5536,0.9145332820000001,0.035417803
5537,-0.19276269899999998,0.03364828
5538,2.9723978489999996,0.04124832
5539,6.28556825,0.058550514
5540,-5.4040572010000005,0.122068815
5541,4.0842247480000005,0.17796001
5542,0.129533697,0.16528054
5543,0.8058061329999999,0.18979928
5544,-1.016383679,0.19344653
5545,-1.3385769570000001,0.18607245
5546,-0.57684544,0.15485276
5547,0.7410490890000001,0.11554131
5548,-0.394542678,0.08861652
5549,0.558477141,0.07588612
5550,-0.98766235,0.06575592
5551,-0.082747212,0.059252277
5552,-1.081991413,0.04560689
5553,-1.602733591,0.033175662
5554,-0.511510067,0.01018139
5555,0.39239153,-0.014628555
5556,-0.255732813,-0.023692595
5557,-1.0295217909999999,-0.019871885
5558,-0.48409499799999994,-0.019755721
5559,0.103932107,-0.024992686
5560,0.32840752,-0.024289332
5561,0.49918341,-0.014579224
5562,-0.240674003,0.0015724613
5563,-0.086095571,0.017394748
5564,0.13771735699999998,0.025973441
5565,-0.655853231,0.032962427
5566,0.138432277,0.036277104
5567,-0.624459965,0.03432299
5568,-1.2078921470000001,0.033272732
5569,0.64952392,0.022469401
5570,-0.210194507,0.012437852
5571,0.925043685,0.015776398
5572,-1.065419213,0.022986574
5573,0.03511236,0.032080848
5574,-0.246045818,0.02888552
5575,-1.239392635,0.028955536
5576,-0.32119942,0.02231982
5577,-1.440168906,0.008962454
5578,0.361991346,-0.0041227983
5579,0.0,-0.016894564
5580,0.0,-0.013829723
5581,-0.234508992,-0.0069871363
5582,1.5945872230000002,0.00042990854
5583,-0.6956239590000001,0.014815252
5584,0.285969811,0.036205497
5585,0.746802902,0.04334247
5586,0.08853475599999999,0.054742534
5587,-0.746139543,0.067431554
5588,0.35599895200000004,0.069540024
5589,0.21299262600000002,0.064494014
5590,-0.08869180199999999,0.06549176
5591,-0.23096750100000002,0.06606781
5592,0.08889679699999999,0.063143
5593,-0.534570054,0.05914566
5594,0.0,0.054629553
5595,0.0,0.047241155
5596,-0.125145274,0.04404742
5597,-1.187705162,0.04233518
5598,-0.072437526,0.035016794
5599,-0.34479664,0.021850387
5600,0.0,0.015714336
5601,0.14532246,0.012455356
5602,0.054441522,0.014999843
5603,1.583906403,0.020991085
5604,0.267499045,0.035156827
5605,-1.020325687,0.059296835
5606,-0.577410482,0.06781824
5607,0.46939967,0.059155207
5608,-0.306665704,0.052018233
5609,-0.036140224,0.05114461
5610,-0.580027002,0.047561005
5611,0.34479664,0.042966925
5612,-1.056283724,0.037963882
5613,-0.109910251,0.034443926
5614,0.128216887,0.023973178
5615,0.310701155,0.021153398
5616,0.01824651,0.024959784
5617,-0.127795545,0.031977415
5618,-0.127959071,0.036729034
5619,-0.7527805679999999,0.03880886
5620,0.0,0.036176853
5621,0.679587518,0.02963343
5622,-0.330033303,0.032001283
5623,0.09178522900000001,0.039189182
5624,3.2849010180000002,0.041251503
5625,0.584227562,0.060479168
5626,1.80185055,0.101531506
5627,-1.502211655,0.13087666
5628,0.579101381,0.14845255
5629,-0.473560475,0.13832393
5630,0.070298773,0.12967204
5631,2.395532013,0.11430964
5632,-1.503527848,0.11346466
5633,0.087024633,0.12147685
5634,0.9350717479999999,0.10552408
5635,-1.45835918,0.09899179
5636,0.104876779,0.09231947
5637,-0.052424640999999994,0.07244097
5638,0.557784259,0.06173948
5639,-0.645219781,0.057364997
5640,-0.614198649,0.056190617
5641,-0.088051428,0.046007898
5642,1.469071541,0.035677183
5643,0.605800208,0.03854789
5644,-0.553730434,0.05708811
5645,0.0,0.06812377
5646,0.0,0.067519076
5647,-0.400592715,0.06634311
5648,0.12208948900000001,0.06250966
5649,-0.6821189540000001,0.056717336
5650,-0.722151971,0.05110483
5651,0.440956707,0.03839353
